row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies
10048,44c6464f,59,11/1/2019,1/1/2024,2/1/2024,1,0,10,16,2,1,7,13,3,4,10,17,23,1216769,278206,0,115
10049,3a5a4ac6,47,11/1/2019,4/1/2024,2/1/2024,2,2,11,18,4,3,2,17,5,3,4,12,19,89167,16127,36,76
10050,1c95f015,46,5/1/2020,9/1/2022,2/1/2024,3,3,11,19,2,6,3,14,3,6,7,16,24,555672,108906,32,144
10051,868cd194,51,5/1/2021,10/1/2022,2/1/2024,0,3,2,10,2,4,0,7,3,4,3,10,12,57936,15819,30,72
10052,4031618e,27,7/1/2020,6/1/2022,2/1/2024,2,5,15,23,4,0,2,22,4,4,5,13,25,326300,85603,0,0
10053,d21ce4ef,25,10/1/2023,1/1/2024,2/1/2024,2,6,15,28,4,0,9,18,4,0,14,18,29,2638275,438712,72,145
10054,c369446c,46,7/1/2023,9/1/2023,2/1/2024,1,6,9,19,4,6,0,14,6,7,3,16,26,1656356,412579,32,78
10055,a1d1d855,38,3/1/2021,4/1/2022,2/1/2024,1,0,12,15,3,4,1,14,4,5,5,14,21,1356579,137370,56,126
10056,f13ea268,52,12/1/2023,1/1/2024,2/1/2024,3,0,3,8,4,6,5,16,6,7,5,18,12,1149204,122622,18,0
10057,12d58408,50,2/1/2021,10/1/2022,2/1/2024,0,0,4,8,3,6,1,11,3,8,5,16,14,230552,41146,64,84
10058,3ec02013,45,4/1/2019,2/1/2023,2/1/2024,0,4,5,11,4,1,3,10,5,1,6,12,14,1058008,248772,24,84
10059,2b4416f2,29,5/1/2023,10/1/2023,2/1/2024,3,5,5,16,3,2,4,10,3,3,9,15,19,178315,19201,60,95
10060,d94be574,55,9/1/2020,3/1/2023,2/1/2024,3,3,15,24,4,4,7,18,5,6,7,18,29,654965,191904,0,0
10061,89a8cb39,42,6/1/2019,2/1/2024,2/1/2024,3,1,19,28,2,5,7,23,4,7,9,20,33,315777,50625,80,231
10062,b8241b24,51,4/1/2022,3/1/2024,2/1/2024,0,2,15,19,3,6,3,13,4,8,7,19,0,0,586894,38,184
10063,a050e91a,42,3/1/2021,5/1/2022,2/1/2024,1,1,15,18,4,6,0,14,4,6,1,11,23,1957277,542124,11,46
10064,de83f6f4,26,7/1/2020,5/1/2023,2/1/2024,2,6,5,16,1,0,6,9,1,1,9,11,18,411138,110188,33,108
10065,ff8edcc9,56,4/1/2022,4/1/2023,2/1/2024,1,2,20,26,3,0,1,19,3,0,4,7,33,2046165,574569,7,0
10066,ec7c6c8a,43,10/1/2021,8/1/2023,2/1/2024,3,2,0,9,0,3,5,9,1,7,7,15,10,178880,35843,60,0
10067,ac9f7073,22,4/1/2021,8/1/2022,2/1/2024,1,4,17,25,0,3,7,19,0,4,8,12,28,648396,144693,48,56
10068,7f8d4215,39,12/1/2023,4/1/2024,2/1/2024,3,3,6,15,2,5,7,15,3,5,10,18,23,1173736,227851,18,69
10069,a35c7842,21,12/1/2022,11/1/2023,2/1/2024,3,1,1,8,3,0,6,10,4,3,10,17,16,455440,115361,34,32
10070,833d1afb,56,3/1/2020,5/1/2022,2/1/2024,1,0,19,23,3,3,0,10,5,3,5,13,0,0,260992,0,87
10071,5550ec46,42,8/1/2019,5/1/2023,2/1/2024,1,2,4,12,2,2,1,7,3,3,1,7,13,1058655,225591,14,13
10072,890e8652,40,1/1/2020,4/1/2022,2/1/2024,2,1,20,24,3,4,1,23,4,8,7,19,26,680628,193137,57,26
10073,2aa84d40,35,10/1/2023,2/1/2024,2/1/2024,3,0,13,17,1,2,5,16,3,3,9,15,24,925272,258197,60,168
10074,cbb757f5,21,8/1/2023,4/1/2024,2/1/2024,0,5,1,9,0,0,6,7,2,3,9,14,14,65744,12417,14,0
10075,ea8670e7,55,8/1/2021,1/1/2024,2/1/2024,1,6,4,14,0,2,2,13,0,6,5,11,20,1331700,188963,22,80
10076,7dc61c41,27,1/1/2022,4/1/2024,2/1/2024,3,4,2,11,0,0,2,6,1,4,2,7,12,124416,32301,28,24
10077,4a36c4e0,34,1/1/2023,3/1/2023,2/1/2024,0,0,12,14,2,6,4,13,2,8,8,18,22,581878,144312,18,22
10078,64dbef0d,52,6/1/2020,3/1/2022,2/1/2024,0,5,14,22,3,6,5,17,4,10,9,23,28,2719780,650430,0,0
10079,01cf7b40,34,2/1/2023,4/1/2024,2/1/2024,3,3,11,21,1,3,2,12,3,6,3,12,29,2802241,521937,36,145
10080,8c867ff9,30,11/1/2021,10/1/2022,2/1/2024,3,0,7,13,0,2,8,11,0,4,10,14,16,1211088,313290,0,112
10081,1ec9c089,55,6/1/2021,6/1/2022,2/1/2024,0,1,6,10,3,2,7,13,5,4,13,22,0,0,98563,44,84
10082,5da2a068,31,8/1/2020,1/1/2024,2/1/2024,1,3,13,18,2,6,6,15,4,8,8,20,24,1089144,195011,40,48
10083,624eb18c,59,1/1/2023,3/1/2024,2/1/2024,0,6,1,12,2,1,2,7,2,2,6,10,15,191640,22635,40,30
10084,d036ff5d,29,3/1/2020,8/1/2022,2/1/2024,3,6,5,16,4,1,1,7,5,3,2,10,20,1182080,202820,40,160
10085,dfc23d44,55,8/1/2023,11/1/2023,2/1/2024,2,0,12,18,4,3,2,10,5,4,4,13,20,627080,112310,0,60
10086,c2370af2,56,8/1/2021,6/1/2022,2/1/2024,1,1,13,20,1,1,5,19,2,1,6,9,24,1620576,201537,18,192
10087,f846850b,26,4/1/2020,1/1/2024,2/1/2024,0,5,1,7,3,5,9,18,4,5,13,22,14,280854,57062,88,14
10088,ca469b41,44,6/1/2023,4/1/2024,2/1/2024,1,6,17,27,1,0,7,19,3,0,8,11,31,1055767,126923,44,155
10089,52de1f9c,60,12/1/2019,3/1/2022,2/1/2024,1,4,14,20,3,4,4,15,5,8,7,20,26,230646,24784,0,26
10090,0b51084d,50,6/1/2021,6/1/2022,2/1/2024,2,2,9,14,1,1,4,7,1,5,9,15,22,1656930,469296,30,88
10091,06dfa6a3,39,11/1/2019,3/1/2022,2/1/2024,0,5,15,23,2,3,4,14,4,7,4,15,32,1987680,422861,15,192
10092,f2fcfe25,28,8/1/2020,11/1/2022,2/1/2024,3,5,11,23,2,6,4,22,4,7,5,16,27,468072,68791,16,243
10093,6bd21ccf,31,9/1/2020,9/1/2022,2/1/2024,1,1,20,24,2,0,9,22,2,4,11,17,28,1809108,214409,0,0
10094,e0a2ad11,30,7/1/2021,11/1/2023,2/1/2024,2,0,11,16,2,5,2,13,3,8,3,14,21,109872,17241,42,168
10095,b9c2f37a,32,10/1/2019,8/1/2022,2/1/2024,1,2,8,12,0,0,7,8,2,1,9,12,21,1935381,551938,24,126
10096,f6747d56,59,3/1/2022,7/1/2022,2/1/2024,0,1,13,15,3,4,7,15,5,8,10,23,21,770070,141339,92,147
10097,6ffd67f0,34,1/1/2021,10/1/2023,2/1/2024,1,1,4,8,1,1,4,7,1,5,4,10,17,663697,93348,40,119
10098,dcc03438,52,6/1/2021,4/1/2022,2/1/2024,3,3,16,25,0,3,2,16,1,6,7,14,32,2981120,307180,0,256
10099,f8c957b0,43,6/1/2020,6/1/2022,2/1/2024,3,1,19,28,4,0,4,16,6,3,7,16,36,632376,173931,64,324
10100,a26f3975,47,3/1/2021,9/1/2023,2/1/2024,1,3,5,14,0,0,0,5,0,1,0,1,18,1170018,180994,2,126
10101,877de375,27,9/1/2021,10/1/2023,2/1/2024,2,0,12,18,3,3,3,16,5,3,3,11,27,1981287,568198,44,243
10102,4df767d7,30,12/1/2023,4/1/2024,2/1/2024,1,2,6,13,0,5,2,8,1,7,5,13,15,42315,8084,26,120
10103,7d9166e2,39,3/1/2022,4/1/2022,2/1/2024,2,0,10,15,4,2,3,10,5,3,9,17,16,959936,245181,68,80
10104,1eda1691,30,11/1/2021,8/1/2023,2/1/2024,0,2,19,24,4,5,8,18,5,8,8,21,31,1752616,399134,42,155
10105,b1ff85c5,23,4/1/2022,4/1/2023,2/1/2024,1,5,20,31,2,4,6,14,3,5,6,14,34,2734688,301148,28,0
10106,1de378ca,55,1/1/2022,7/1/2022,2/1/2024,3,5,14,26,1,3,2,25,3,3,8,14,30,2165820,552575,14,180
10107,fc632ab1,44,12/1/2023,2/1/2024,2/1/2024,3,1,13,21,1,1,2,8,2,5,3,10,23,674843,129496,40,46
10108,f96847e4,39,4/1/2020,1/1/2024,2/1/2024,2,2,7,16,2,5,6,14,3,7,8,18,21,267246,32991,36,168
10109,1235ad70,29,2/1/2021,12/1/2022,2/1/2024,3,0,10,15,3,3,8,15,5,3,10,18,16,1118336,263645,36,112
10110,455ca878,45,2/1/2021,9/1/2023,2/1/2024,0,1,17,19,2,1,1,15,3,5,5,13,28,2674644,728301,0,84
10111,7827b6dc,25,10/1/2022,5/1/2023,2/1/2024,1,2,3,7,0,1,2,6,2,3,3,8,0,0,31345,16,78
10112,bcb430e3,25,2/1/2022,7/1/2022,2/1/2024,0,2,15,18,4,4,3,17,4,5,3,12,0,0,91594,36,57
10113,1ac57404,27,3/1/2023,5/1/2023,2/1/2024,0,0,19,24,4,3,7,21,6,5,12,23,26,2438930,274409,46,234
10114,4b50ba06,41,5/1/2021,7/1/2022,2/1/2024,0,0,17,18,0,0,5,11,1,2,5,8,22,1353088,405848,16,176
10115,1d8f94c7,20,9/1/2023,12/1/2023,2/1/2024,0,5,20,29,3,3,7,17,4,6,7,17,0,0,325276,17,238
10116,3c53cbc1,47,2/1/2022,9/1/2022,2/1/2024,0,5,20,26,1,3,3,18,2,7,8,17,0,0,305786,34,162
10117,edfd2d27,22,5/1/2023,6/1/2023,2/1/2024,1,6,1,10,1,1,5,8,1,4,9,14,14,1005970,289858,28,28
10118,5e628af1,54,5/1/2022,12/1/2023,2/1/2024,2,4,16,26,4,4,0,10,5,5,5,15,35,2440690,416251,30,0
10119,012a3553,25,5/1/2019,10/1/2023,2/1/2024,0,0,9,13,1,5,2,11,3,7,8,18,17,1559155,435396,0,17
10120,90758512,39,12/1/2021,1/1/2023,2/1/2024,3,3,20,29,0,4,6,12,1,4,7,12,0,0,365371,0,180
10121,c2d274aa,54,7/1/2019,5/1/2023,2/1/2024,1,2,20,27,0,4,6,18,0,6,12,18,29,1427525,251856,36,0
10122,f7dbb5bd,42,10/1/2019,12/1/2022,2/1/2024,0,3,20,25,0,4,6,19,0,6,8,14,31,349742,35858,42,31
10123,f4315468,33,9/1/2021,6/1/2022,2/1/2024,2,4,2,11,1,6,8,16,3,10,9,22,13,235404,46896,44,117
10124,de9a845f,43,6/1/2020,4/1/2022,2/1/2024,2,5,8,17,2,1,3,16,3,5,3,11,23,1900789,285723,0,138
10125,c7f5a4a2,34,3/1/2020,3/1/2024,2/1/2024,3,0,7,14,3,2,8,14,4,4,11,19,22,187858,48354,57,176
10126,b009bd86,35,5/1/2021,7/1/2023,3/1/2024,0,5,12,19,1,5,7,16,2,7,12,21,21,1371762,263759,0,63
10127,3cf0c354,27,7/1/2020,4/1/2022,3/1/2024,1,2,18,22,1,5,7,19,3,6,10,19,0,0,319585,57,240
10128,713a8305,49,1/1/2021,6/1/2022,3/1/2024,0,5,20,30,4,2,7,24,4,2,10,16,38,998716,221391,32,304
10129,cdb79d6f,58,5/1/2019,6/1/2022,3/1/2024,0,5,3,10,3,2,2,9,4,5,4,13,17,1619420,234954,26,153
10130,0e34a568,51,8/1/2023,11/1/2023,3/1/2024,3,0,16,21,2,3,1,10,2,7,6,15,30,290310,56664,15,210
10131,a0e4b237,29,2/1/2020,3/1/2023,3/1/2024,3,3,4,14,3,4,1,13,3,7,2,12,21,692034,198751,12,126
10132,012f0e15,31,6/1/2019,4/1/2024,3/1/2024,0,5,4,13,3,5,8,17,4,6,14,24,14,73066,18317,72,56
10133,4eb0e534,50,10/1/2020,4/1/2024,3/1/2024,3,0,10,15,2,1,2,7,3,4,5,12,24,906408,135238,36,216
10134,ee147cca,38,4/1/2023,10/1/2023,3/1/2024,3,6,12,22,3,0,8,13,5,0,10,15,0,0,225757,60,46
10135,9e6b324e,23,3/1/2022,5/1/2023,3/1/2024,0,5,5,12,2,1,0,7,3,4,2,9,16,726368,162743,27,16
10136,a9b4595f,52,2/1/2022,10/1/2023,3/1/2024,2,6,14,25,1,2,2,22,2,2,5,9,33,2202156,356335,36,33
10137,b919eeca,21,11/1/2021,3/1/2023,3/1/2024,0,1,15,21,4,5,0,13,5,6,2,13,23,1835952,447983,26,161
10138,7c31eb96,53,6/1/2023,10/1/2023,3/1/2024,1,4,8,15,4,2,7,14,4,2,9,15,16,271472,58645,15,64
10139,44c6464f,59,11/1/2019,1/1/2024,3/1/2024,3,4,14,24,2,6,9,22,3,7,10,20,32,3048416,531643,60,32
10140,1de378ca,55,1/1/2022,7/1/2022,3/1/2024,3,0,20,25,1,2,0,20,1,6,4,11,31,629331,117639,44,0
10141,b6418dc2,48,12/1/2022,2/1/2024,3/1/2024,2,4,20,31,3,2,7,13,5,5,11,21,39,3330951,484108,63,78
10142,8ac71189,59,9/1/2023,4/1/2024,3/1/2024,2,3,16,25,0,2,9,12,2,6,12,20,0,0,259631,0,279
10143,8450fe9e,35,2/1/2021,11/1/2022,3/1/2024,2,0,4,8,4,6,3,14,6,10,8,24,9,432990,111144,72,72
10144,a982882a,31,7/1/2023,2/1/2024,3/1/2024,2,3,13,19,4,4,1,10,4,8,7,19,22,1946318,425334,76,88
10145,f9450be9,31,12/1/2021,3/1/2024,3/1/2024,0,4,6,14,3,2,4,11,3,6,6,15,21,701925,164048,15,168
10146,bf9913dd,37,11/1/2022,5/1/2023,3/1/2024,2,4,10,19,4,4,8,17,5,8,8,21,22,1708168,464610,84,176
10147,1235ad70,29,2/1/2021,12/1/2022,3/1/2024,3,2,18,27,4,5,0,10,6,7,4,17,0,0,578112,17,272
10148,4d543192,43,10/1/2022,5/1/2023,3/1/2024,1,0,10,16,3,2,3,9,3,5,8,16,24,85416,12695,32,192
10149,a30df4f5,34,7/1/2019,6/1/2022,3/1/2024,2,4,8,17,3,5,5,16,4,6,10,20,20,1075620,228187,40,160
10150,55e876fa,54,9/1/2019,4/1/2024,3/1/2024,2,2,14,19,3,6,3,17,5,7,7,19,20,464060,78253,0,120
10151,b9a1ddb2,48,6/1/2020,11/1/2022,3/1/2024,0,5,3,9,3,5,5,14,4,7,9,20,15,39945,7422,40,105
10152,e112b2c8,51,1/1/2022,11/1/2023,3/1/2024,1,5,20,27,2,6,0,24,3,6,4,13,30,2132490,460536,13,270
10153,507d2705,51,12/1/2021,5/1/2023,3/1/2024,3,1,18,24,3,0,6,13,3,3,10,16,30,2048220,566428,48,120
10154,d7f98932,41,3/1/2020,5/1/2023,3/1/2024,0,6,6,17,4,4,4,13,4,7,9,20,24,1689648,226581,80,144
10155,d844716f,37,6/1/2023,4/1/2024,3/1/2024,1,6,11,21,4,3,3,14,4,3,7,14,22,959398,216896,0,176
10156,a09aba1d,50,4/1/2021,10/1/2023,3/1/2024,0,2,20,27,3,5,3,12,4,9,9,22,36,1501272,438464,0,108
10157,05cb3b30,32,3/1/2023,12/1/2023,3/1/2024,0,4,13,18,4,1,7,15,5,4,12,21,23,1958726,559415,21,46
10158,62d089a7,48,7/1/2023,11/1/2023,3/1/2024,0,5,15,23,1,3,1,20,3,7,7,17,24,195744,55848,0,48
10159,3a47f9bd,49,5/1/2020,3/1/2022,3/1/2024,2,5,17,26,1,3,3,12,1,5,3,9,34,968524,132179,36,136
10160,6951b407,36,1/1/2021,5/1/2022,3/1/2024,2,0,4,9,4,1,3,9,5,2,6,13,14,513128,88888,52,126
10161,d1498ea3,40,11/1/2020,8/1/2022,3/1/2024,2,5,15,27,1,0,1,17,3,3,1,7,36,3392856,473500,7,144
10162,8e2e35c7,25,7/1/2023,12/1/2023,3/1/2024,2,0,4,9,1,4,7,13,1,6,9,16,16,740224,160731,16,128
10163,2b4416f2,29,5/1/2023,10/1/2023,3/1/2024,1,0,8,12,1,2,2,9,2,4,7,13,18,540468,71419,26,90
10164,f201803d,51,11/1/2021,4/1/2024,3/1/2024,1,1,16,19,4,6,7,18,5,8,11,24,22,1545434,193875,72,22
10165,b0c31563,54,12/1/2019,9/1/2023,3/1/2024,2,6,15,24,1,6,9,17,2,10,13,25,31,1808881,399363,0,248
10166,1450745b,32,5/1/2019,8/1/2022,3/1/2024,2,4,6,14,1,2,5,12,2,2,9,13,17,792370,146820,0,136
10167,70813884,60,12/1/2021,1/1/2024,3/1/2024,2,2,13,20,0,2,3,19,1,4,9,14,22,1664630,279651,28,176
10168,8f887bfa,53,3/1/2022,7/1/2022,3/1/2024,0,6,17,27,1,4,9,18,2,8,14,24,36,2913264,784030,72,252
10169,4eff9854,50,11/1/2021,4/1/2023,3/1/2024,2,1,7,15,4,1,8,14,6,4,14,24,19,739955,156251,72,171
10170,c557ab5f,51,4/1/2023,1/1/2024,3/1/2024,1,0,16,19,2,2,5,13,3,3,11,17,26,967772,97740,0,26
10171,3ec02013,45,4/1/2019,2/1/2023,3/1/2024,3,3,16,23,4,3,2,22,4,4,3,11,28,1228836,187135,0,168
10172,750fb3a2,42,1/1/2024,3/1/2024,3/1/2024,0,4,4,9,3,0,7,11,4,4,10,18,13,1104610,173667,36,52
10173,7cca0fc1,27,5/1/2021,4/1/2022,3/1/2024,1,1,5,10,4,5,7,17,6,9,13,28,0,0,264324,112,44
10174,f2fcfe25,28,8/1/2020,11/1/2022,3/1/2024,3,1,8,17,4,1,3,9,6,1,4,11,24,62880,12939,11,216
10175,79c98d49,39,8/1/2020,12/1/2023,3/1/2024,2,6,19,32,3,3,4,27,4,5,4,13,36,1137708,214275,13,324
10176,2d115488,39,12/1/2023,1/1/2024,3/1/2024,2,5,1,13,3,3,5,12,4,3,8,15,20,1267540,185974,15,20
10177,3df612f0,23,5/1/2021,7/1/2023,3/1/2024,3,6,9,21,4,6,9,20,6,10,15,31,25,1428900,337031,62,0
10178,d67db6dc,26,4/1/2023,5/1/2023,3/1/2024,2,5,18,29,1,5,6,17,3,8,7,18,33,634788,185065,54,66
10179,d619d6ac,26,4/1/2023,5/1/2023,3/1/2024,0,4,16,24,2,1,3,9,4,5,4,13,29,159993,20522,0,116
10180,1cdac474,23,8/1/2021,10/1/2022,3/1/2024,3,1,9,17,3,5,0,13,3,7,5,15,21,1585479,423875,15,189
10181,d360368b,36,9/1/2021,5/1/2022,3/1/2024,0,5,8,18,0,0,4,12,1,1,7,9,20,1342040,180062,0,60
10182,c2d274aa,54,7/1/2019,5/1/2023,3/1/2024,2,6,19,28,1,0,3,7,3,4,8,15,33,1739628,311856,45,99
10183,88c79618,27,4/1/2019,5/1/2022,3/1/2024,2,4,16,23,2,2,8,21,2,6,14,22,31,2477272,337283,44,186
10184,a9483c0c,49,12/1/2020,1/1/2022,3/1/2024,3,2,14,20,0,6,8,16,1,10,14,25,23,866456,189487,100,184
10185,27565665,20,6/1/2020,12/1/2022,3/1/2024,0,5,2,11,2,1,6,10,3,2,10,15,0,0,238394,0,84
10186,b95013f1,32,5/1/2019,9/1/2023,3/1/2024,0,5,3,11,1,2,8,12,2,4,13,19,12,383712,112258,38,96
10187,b1ff85c5,23,4/1/2022,4/1/2023,3/1/2024,1,6,7,17,4,0,7,14,5,3,7,15,23,1104115,139762,60,207
10188,ec18a7a2,58,6/1/2019,6/1/2022,3/1/2024,3,2,6,12,2,4,3,11,4,5,8,17,0,0,362309,0,80
10189,cacadff9,50,1/1/2023,4/1/2023,3/1/2024,3,6,17,28,1,6,9,19,3,6,10,19,29,793904,130161,19,29
10190,3dd0c2a1,33,9/1/2022,11/1/2023,3/1/2024,0,0,0,4,1,4,2,8,3,4,2,9,10,745050,215290,27,10
10191,1e3e90f3,31,7/1/2023,2/1/2024,3/1/2024,2,3,4,14,0,5,2,13,0,7,4,11,19,624796,187328,44,95
10192,1d07a8b2,58,7/1/2019,8/1/2022,3/1/2024,3,1,6,13,1,1,2,11,2,5,6,13,22,198264,41848,13,0
10193,6f6da4c8,49,2/1/2022,7/1/2023,3/1/2024,2,3,19,27,0,5,2,15,0,5,3,8,32,384032,52106,24,224
10194,890e8652,40,1/1/2020,4/1/2022,3/1/2024,1,1,9,15,3,1,1,14,3,2,1,6,23,572838,112688,24,92
10195,f8c957b0,43,6/1/2020,6/1/2022,3/1/2024,0,6,10,20,0,4,1,15,0,8,6,14,27,2027916,581782,14,108
10196,fbc89964,39,4/1/2023,10/1/2023,3/1/2024,1,4,10,16,2,2,9,15,4,3,13,20,25,1314475,322021,20,50
10197,944d7abd,31,11/1/2020,3/1/2023,3/1/2024,3,1,10,19,0,1,6,12,1,3,11,15,21,1235808,212192,15,105
10198,bf8243b7,24,1/1/2024,2/1/2024,3/1/2024,0,5,2,10,4,6,3,14,5,6,6,17,12,741516,118615,51,24
10199,b1e0ad90,22,5/1/2020,12/1/2023,3/1/2024,2,4,8,15,1,2,8,13,2,5,10,17,0,0,26278,0,63
10200,ffca3177,52,7/1/2021,5/1/2022,3/1/2024,1,5,19,26,0,2,3,22,1,3,3,7,32,3052928,749628,28,256
10201,64bcc561,52,7/1/2020,4/1/2022,3/1/2024,3,4,13,22,4,3,1,18,6,4,3,13,31,1420978,375967,26,0
10202,4ec46520,30,6/1/2023,2/1/2024,3/1/2024,0,5,20,29,2,6,2,17,4,8,4,16,38,1932604,306569,0,304
10203,ec7c6c8a,43,10/1/2021,8/1/2023,3/1/2024,3,6,7,20,4,0,7,16,5,2,10,17,29,2721940,509600,17,145
10204,3173b081,48,1/1/2021,11/1/2023,3/1/2024,0,0,4,8,4,3,3,11,4,6,6,16,16,673104,130823,0,0
10205,d3b44e44,43,4/1/2019,10/1/2023,3/1/2024,3,6,14,26,2,5,6,18,4,6,8,18,31,2558554,560467,0,279
10206,12e43255,46,3/1/2020,8/1/2022,3/1/2024,3,4,3,11,0,0,6,10,2,2,8,12,17,895373,221598,12,17
10207,7.99E+12,30,8/1/2021,1/1/2022,3/1/2024,2,3,3,12,0,4,4,11,1,6,6,13,16,265392,68106,13,80
10208,64e42473,36,11/1/2023,1/1/2024,3/1/2024,2,0,7,13,3,6,9,19,4,9,13,26,17,1208632,189463,52,17
10209,64dbef0d,52,6/1/2020,3/1/2022,3/1/2024,0,6,9,16,2,2,7,12,4,2,12,18,25,2258750,391913,36,150
10210,e17cec52,34,9/1/2019,7/1/2023,3/1/2024,3,5,7,16,0,2,0,12,2,6,6,14,18,225198,57146,42,90
10211,c54b46f0,60,4/1/2020,11/1/2023,3/1/2024,2,3,1,9,1,6,9,17,2,8,11,21,17,972893,123162,42,51
10212,df6c6fee,47,10/1/2019,7/1/2023,3/1/2024,0,2,18,22,3,0,4,11,5,0,10,15,23,638480,157021,60,92
10213,c9978400,23,1/1/2024,3/1/2024,3/1/2024,3,6,13,27,0,4,2,19,1,5,4,10,28,1641920,372617,0,252
10214,35c456a1,31,10/1/2019,5/1/2023,3/1/2024,1,4,11,20,3,0,3,16,5,1,8,14,25,2005550,429577,42,150
10215,f9e8393e,56,12/1/2019,1/1/2022,3/1/2024,0,6,20,31,4,1,1,9,4,3,5,12,34,471988,102132,24,272
10216,458aa9db,59,9/1/2020,9/1/2023,3/1/2024,0,2,7,14,1,1,1,9,2,1,5,8,0,0,135209,32,80
10217,26f591b2,48,2/1/2022,12/1/2023,3/1/2024,3,0,8,15,3,2,6,12,5,3,9,17,19,1719424,269433,0,19
10218,393f3bf6,53,1/1/2023,2/1/2024,3/1/2024,1,0,17,19,0,0,4,13,2,0,7,9,20,1208580,137153,18,80
10219,52e1374a,51,4/1/2022,4/1/2024,3/1/2024,0,1,13,16,4,2,0,12,6,6,5,17,23,1472161,268611,51,0
10220,36aef680,56,8/1/2020,7/1/2022,3/1/2024,2,5,17,25,0,5,1,10,1,9,2,12,33,3180111,403388,48,297
10221,3383fd5c,20,1/1/2020,10/1/2023,3/1/2024,1,6,13,24,4,6,3,19,5,8,3,16,26,2351986,637741,0,208
10222,a199082b,60,10/1/2021,11/1/2022,3/1/2024,1,3,19,26,4,6,6,24,5,8,7,20,30,1744380,346183,60,120
10223,77831d24,56,5/1/2019,5/1/2022,3/1/2024,1,5,4,11,4,4,9,18,5,6,13,24,19,414371,84239,48,76
10224,b40d8f4e,31,6/1/2022,9/1/2022,3/1/2024,3,1,18,26,2,4,6,22,4,4,12,20,32,349696,87511,60,224
10225,f5fbcc73,46,4/1/2019,1/1/2024,3/1/2024,0,5,15,24,3,4,5,18,5,4,9,18,26,1790282,351591,36,156
10226,3515f968,48,12/1/2021,11/1/2022,3/1/2024,1,0,12,17,1,6,8,16,1,10,13,24,20,1827780,405347,96,160
10227,f02a4b71,20,2/1/2022,10/1/2022,3/1/2024,1,4,6,13,1,2,7,11,1,3,10,14,15,535710,90839,0,15
10228,06acbf85,38,12/1/2020,4/1/2024,3/1/2024,3,3,4,14,1,1,9,13,2,1,10,13,15,1005495,108649,0,45
10229,9ca2a7ff,21,6/1/2023,2/1/2024,3/1/2024,1,1,16,20,4,4,6,15,5,7,6,18,28,2723868,510780,36,168
10230,56df72a9,43,4/1/2022,9/1/2023,3/1/2024,0,3,18,24,1,4,6,16,3,5,12,20,29,2353669,412699,20,87
10231,26142387,29,12/1/2020,6/1/2022,3/1/2024,2,4,10,21,0,2,1,17,2,5,1,8,29,637333,180582,32,87
10232,9.63E+09,50,1/1/2024,3/1/2024,3/1/2024,1,1,5,8,2,3,3,9,3,7,6,16,9,309258,87997,0,36
10233,5c4dd08c,52,6/1/2019,6/1/2022,3/1/2024,0,4,17,25,1,5,8,16,1,8,13,22,30,565410,82275,88,270
10234,95185021,38,6/1/2023,7/1/2023,3/1/2024,3,2,17,24,0,6,6,22,0,9,12,21,27,403758,68047,42,0
10235,e07699d8,51,11/1/2021,12/1/2023,3/1/2024,1,5,16,23,0,4,7,18,2,4,12,18,25,1874825,307720,36,125
10236,068c4b6c,60,5/1/2022,3/1/2024,3/1/2024,2,6,16,27,3,1,0,8,3,1,2,6,29,324800,68359,24,145
10237,84ef9ce3,38,9/1/2020,10/1/2023,3/1/2024,2,6,3,12,0,0,7,8,1,4,7,12,17,468775,61148,0,68
10238,6289cef1,60,4/1/2020,7/1/2022,3/1/2024,1,1,10,17,0,3,9,16,1,4,11,16,18,1392156,267423,0,126
10239,7d88bca8,54,8/1/2019,4/1/2024,3/1/2024,2,0,17,21,1,0,7,10,1,4,9,14,23,2279093,333822,0,115
10240,54c07c11,52,5/1/2022,8/1/2023,3/1/2024,2,6,8,17,0,2,4,10,0,2,8,10,21,841596,173680,40,189
10241,084c02de,47,8/1/2020,2/1/2023,3/1/2024,1,1,6,10,4,5,5,15,4,8,5,17,19,1567937,406112,68,76
10242,087ef587,36,7/1/2019,3/1/2022,3/1/2024,3,1,16,22,0,6,3,15,2,8,7,17,31,1039368,112899,17,93
10243,a500afe1,57,7/1/2019,7/1/2023,3/1/2024,3,4,7,18,0,2,1,6,1,6,3,10,0,0,195748,0,60
10244,c7627e42,53,3/1/2021,6/1/2023,3/1/2024,1,1,19,23,2,4,0,10,3,7,0,10,31,1275588,288817,0,248
10245,f312b5da,26,7/1/2021,4/1/2023,3/1/2024,0,0,6,11,3,3,4,11,3,3,10,16,15,393720,83013,0,90
10246,4e65e45e,53,12/1/2019,12/1/2022,3/1/2024,0,5,1,8,2,0,8,11,2,0,9,11,15,1352205,337851,0,75
10247,3e53c636,23,1/1/2023,1/1/2024,3/1/2024,0,2,20,24,0,6,6,13,2,10,9,21,28,1197392,135613,0,0
